timestamp, x, y, orientation, signal strength, ping time
1477454627857820.00,12.90149975,-13.52088356,0.04049164,-69,0.96
1477454627962130.00,12.92858696,-13.51951027,0.06265732,-66,1.28
1477454628085820.00,12.95564556,-13.51764488,0.07522369,-66,0.95
1477454628164280.00,12.96466064,-13.51695633,0.07836528,-67,0.91
1477454628259400.00,12.9916954,-13.51477337,0.08342674,-67,0.89
1477454628358730.00,13.01880455,-13.51245403,0.08831366,-64,0.94
1477454628458470.00,13.04594421,-13.50999928,0.09232792,-64,0.87
1477454628571980.00,13.07320309,-13.50744057,0.09564404,-66,2.96
1477454628671240.00,13.08224487,-13.50657082,0.09669124,-65,5.47
1477454628760010.00,13.10953426,-13.50388336,0.09983283,-70,0.89
1477454628858960.00,13.13677406,-13.50112438,0.10210176,-73,0.88
1477454628961340.00,13.15497303,-13.49925137,0.10332349,-68,0.91
1477454629078410.00,13.17325401,-13.49733734,0.10559242,-71,2.25
1477454629168950.00,13.20060539,-13.49442005,0.10733775,-69,1.63
1477454629261660.00,13.21887875,-13.49244404,0.10821041,-71,1.19
1477454629362460.00,13.24605274,-13.48946762,0.11030481,-72,1.45
1477454629459750.00,13.26453495,-13.48743248,0.10855948,-76,1.06
1477454629558650.00,13.29200745,-13.48444366,0.10786135,-75,0.97
1477454629662290.00,13.319314,-13.48150921,0.10611602,-72,0.9
1477454629766950.00,13.32851601,-13.48052979,0.10541789,-74,1.19
1477454629888080.00,13.35604095,-13.47763252,0.10367256,-75,0.86
1477454629990440.00,13.39247894,-13.47385693,0.10367256,-77,1.13
1477454630086950.00,13.40168381,-13.47289753,0.10402162,-74,0.9
1477454630164200.00,13.42925262,-13.47000694,0.10576695,-74,0.96
1477454630265500.00,13.45694065,-13.46702862,0.10908308,-74,3.1
1477454630362410.00,13.46626663,-13.46600437,0.11082841,-75,1.71
1477454630475270.00,13.49389744,-13.46289825,0.11309734,-72,1.39
1477454630573060.00,13.52173615,-13.45972919,0.11362093,-70,0.96
1477454630673130.00,13.5495739,-13.45655346,0.1134464,-74,0.91
1477454630774700.00,13.5588541,-13.45549583,0.11414453,-70,2.26
1477454630873680.00,13.5867281,-13.45226192,0.11693706,-68,1.8
1477454630988400.00,13.61446857,-13.44898891,0.11868239,-67,2.38
1477454631089720.00,13.64233017,-13.44565105,0.11920599,-70,1.7
1477454631165830.00,13.66087723,-13.44343567,0.11815879,-77,0.89
1477454631276800.00,13.67946911,-13.4412365,0.11676253,-73,2.25
1477454631373840.00,13.70747185,-13.43799591,0.1129228,-70,0.94
1477454631473230.00,13.73540306,-13.43488789,0.10751228,-78,0.97
1477454631572940.00,13.75423145,-13.43288517,0.10227629,-67,1.14
1477454631674460.00,13.77281666,-13.43101597,0.09651671,-67,0.93
1477454631773150.00,13.80096912,-13.42838955,0.08709193,-68,0.96
1477454631872970.00,13.82918644,-13.42601871,0.08028515,-76,2.68
1477454631971610.00,13.84780788,-13.42455196,0.07574729,-73,1.32
1477454632085400.00,13.87596226,-13.42247486,0.07120943,-70,3.86
1477454632172460.00,13.89480877,-13.42115116,0.06736971,-72,0.95
1477454632274160.00,13.91361713,-13.41991234,0.06300639,-71,1.14
1477454632373740.00,13.94205093,-13.41816139,0.05899213,-71,1.12
1477454632473200.00,13.97031879,-13.41649151,0.05846853,-70,0.93
1477454632572910.00,13.98905182,-13.41541672,0.0551524,-70,1.41
1477454632674780.00,14.02222157,-13.41357136,0.0567232,-71,1.35
1477454632774780.00,14.03631496,-13.41277122,0.05654867,-74,2.13
1477454632866240.00,14.06484222,-13.41115665,0.05759587,-77,0.93
1477454632964610.00,14.08378792,-13.41004944,0.05951573,-71,1.13
1477454633078390.00,14.10273075,-13.40890884,0.06108652,-71,1.4
1477454633191760.00,14.13129234,-13.40715981,0.06073746,-72,1.73
1477454633286850.00,14.15981388,-13.40543938,0.05934119,-71,1.19
1477454633366690.00,14.18833733,-13.40377045,0.0567232,-69,1
1477454633473580.00,14.19787502,-13.40323257,0.0551524,-72,0.89
1477454633570150.00,14.22645187,-13.40175152,0.04799655,-71,0.97
1477454633671940.00,14.25490952,-13.40044308,0.0424115,-82,2.84
1477454633766600.00,14.28341675,-13.39929962,0.03700098,-80,4.18
1477454633868860.00,14.29292107,-13.39895153,0.03560472,-78,1.32
1477454633979610.00,14.32156277,-13.39799404,0.03054326,-74,2.01
1477454634081540.00,14.35025311,-13.39720154,0.02460914,-81,3.75
1477454634207400.00,14.35988808,-13.39696693,0.02356194,-82,1.54
1477454634301810.00,14.38858128,-13.39634037,0.01919862,-78,1.96
1477454634389110.00,14.41736412,-13.39585972,0.01448623,-82,2.53
1477454634488270.00,14.44627476,-13.39546585,0.01239184,-79,1.77
1477454634589920.00,14.46550655,-13.3952322,0.01239184,-79,2.72
1477454634684890.00,14.49420547,-13.39486313,0.0132645,-77,2.44
1477454634777910.00,14.52324486,-13.39446449,0.01448623,-73,0.93
1477454634879570.00,14.5520277,-13.39403915,0.01448623,-72,1.18
1477454634976140.00,14.56179237,-13.39390087,0.01396263,-72,1.1
1477454635090390.00,14.59074593,-13.39347458,0.01553343,-71,1.06
1477454635194740.00,14.61965656,-13.39304447,0.0143117,-73,0.89
1477454635291210.00,14.6388464,-13.39279079,0.01029744,-75,1.21
1477454635394790.00,14.66801453,-13.39251995,0.00907571,-75,1.63
1477454635483460.00,14.67760944,-13.39243412,0.00837758,-76,2.81
1477454635580030.00,14.70626736,-13.39225197,0.00331613,-78,1.8
1477454635683070.00,14.73522377,-13.39220333,0.0005236,-75,3.01
1477454635783890.00,14.76418018,-13.39221382,-0.00139626,-75,2.55
1477454635891700.00,14.7931366,-13.39229679,-0.00488692,-71,0.98
1477454635993340.00,14.80286026,-13.39234543,-0.00558505,-72,1.9
1477454636142250.00,14.83198643,-13.39253426,-0.00855211,-77,1.44
1477454636238620.00,14.85126209,-13.39272308,-0.01169371,-78,2.25
1477454636327960.00,14.88042831,-13.39313316,-0.01675516,-79,2.07
1477454636423320.00,14.90950871,-13.39364815,-0.01937315,-74,0.88
1477454636512880.00,14.93837357,-13.39424229,-0.02234021,-74,1.45
1477454636617860.00,14.95764542,-13.39468098,-0.02321288,-73,1.88
1477454636713570.00,14.98676491,-13.39534473,-0.02268928,-75,1.34
1477454636811770.00,15.01571369,-13.39600849,-0.02321288,-79,2.56
1477454636923720.00,15.02539158,-13.39623356,-0.02356194,-75,1.67
1477454637012230.00,15.05459595,-13.39691734,-0.02356194,-76,1.63
1477454637128770.00,15.08367252,-13.39761543,-0.02460914,-81,2.34
1477454637215790.00,15.10307026,-13.39810753,-0.026529,-79,2.78
1477454637331740.00,15.13227272,-13.39887047,-0.02583087,-81,4.08
1477454637428670.00,15.15149975,-13.39937401,-0.02670354,-81,2.4
1477454637527190.00,15.18065929,-13.40014267,-0.02565634,-77,1.91
1477454637626860.00,15.20994854,-13.40087223,-0.02426008,-80,3.27
1477454637742830.00,15.22943115,-13.40135479,-0.02530727,-76,0.91
1477454637830540.00,15.2489996,-13.40184593,-0.02513274,-73,0.96
1477454637923440.00,15.26848316,-13.40233517,-0.02513274,-74,9.16
1477454638132500.00,15.29781342,-13.40308952,-0.02670354,-75,1.05
1477454638216920.00,15.32714272,-13.40389442,-0.029147,-77,1.15
1477454638327570.00,15.34653854,-13.40446472,-0.02949606,-76,1.53
1477454638418770.00,15.38541412,-13.40562916,-0.03071779,-81,4.93
1477454638531770.00,15.41461277,-13.40652943,-0.03054326,-80,5.92
1477454638611160.00,15.44398212,-13.40742302,-0.03124139,-79,3.6
1477454638702180.00,15.46359062,-13.40802956,-0.0301942,-76,1.96
1477454638813270.00,15.49274731,-13.40890217,-0.03089233,-77,3.4
1477454638918810.00,15.52215862,-13.4098196,-0.03124139,-79,6.99
1477454639006780.00,15.54151058,-13.41042423,-0.03089233,-84,4.64
1477454639115790.00,15.57556915,-13.41145134,-0.02827433,-79,2
1477454639218040.00,15.59492302,-13.41198444,-0.0270526,-80,2.59
1477454639320300.00,15.6238699,-13.41274643,-0.02460914,-83,3.73
1477454639437300.00,15.65303135,-13.41345119,-0.02391101,-78,3.26
1477454639505700.00,15.67251492,-13.4139061,-0.02251475,-76,0.91
1477454639616100.00,15.70155048,-13.41454792,-0.02164208,-81,2.61
1477454639708610.00,15.72099209,-13.41496849,-0.02199115,-80,2.04
1477454639819220.00,15.74026299,-13.41539669,-0.02216568,-79,3.39
1477454639917660.00,15.75471687,-13.41571999,-0.02268928,-81,2.2
1477454640017910.00,15.78413486,-13.41637897,-0.02094395,-81,1.27
1477454640120110.00,15.80357742,-13.41677761,-0.01972222,-77,2.67
1477454640218790.00,15.83329678,-13.41732025,-0.01658063,-74,1.05
1477454640338440.00,15.85359383,-13.41764545,-0.01518436,-76,3.06
1477454640426350.00,15.88339996,-13.41807938,-0.01361357,-80,2.23
1477454640513880.00,15.91320705,-13.41846085,-0.0122173,-78,2.17
1477454640615560.00,15.93320751,-13.4186945,-0.01099557,-76,2.07
1477454640714360.00,15.96318531,-13.41901207,-0.00959931,-79,2.94
1477454640815380.00,15.98305798,-13.41919899,-0.00925025,-82,8.83
1477454640914990.00,16.01307869,-13.41944981,-0.00680678,-81,3.38
1477454641015640.00,16.03282356,-13.41956997,-0.00506145,-78,3.24
1477454641108780.00,16.06800652,-13.41970348,-0.00296706,-80,4.14
1477454641217840.00,16.08301735,-13.41974545,-0.0020944,-78,6.76
1477454641310890.00,16.1128273,-13.41976166,0.0005236,-83,5.75
1477454641413790.00,16.13248825,-13.41974735,0.0010472,-81,7.6
1477454641510640.00,16.13304138,-13.41974449,0.0020944,-80,4.94
1477454641610470.00,16.132658,-13.41974545,0.00174533,-81,4.07
1477454641710070.00,16.13269997,-13.41974545,0.00383972,-82,4.56
1477454641811550.00,16.13269997,-13.41974545,0.00418879,-82,3.43
1477454641913830.00,16.13287163,-13.41974449,0.00296706,-82,6.26
1477454642011690.00,16.13287163,-13.41974449,0.00279253,-81,4.17
1477454642110130.00,16.13287163,-13.41974449,0.00383972,-82,2.48
1477454642213890.00,16.13291359,-13.41974449,0.00349066,-81,2.57
1477454642316350.00,16.13291359,-13.41974449,0.00349066,-82,8.44
1477454642414920.00,16.13291359,-13.41974449,0.00383972,-81,5.78
1477454642515350.00,16.13291359,-13.41974449,0.00349066,-80,6.24
1477454642615500.00,16.13291359,-13.41974449,0.00349066,-79,5.07
1477454642716250.00,16.13291359,-13.41974449,0.00349066,-81,7.94
1477454642819460.00,16.13291359,-13.41974449,0.00349066,-83,3.12
1477454642912580.00,16.13291359,-13.41974449,0.00349066,-82,4.44
1477454643011780.00,16.13291359,-13.41974449,0.00349066,-84,5.17
1477454643111380.00,16.13291359,-13.41974449,0.00349066,-84,3.17
1477454643211700.00,16.13291359,-13.41974449,0.00349066,-82,2.76
1477454643312960.00,16.13291359,-13.41974449,0.00349066,-82,3.94
1477454643419920.00,16.13291359,-13.41974449,0.00349066,-82,2.1
1477454643520670.00,16.13291359,-13.41974449,0.00349066,-83,5.49
1477454643623320.00,16.13291359,-13.41974449,0.00349066,-81,6.11
1477454643742850.00,16.13291359,-13.41974449,0.00349066,-84,2.4
1477454643844500.00,16.13291359,-13.41974449,0.00349066,-84,2.15
1477454643945940.00,16.13291359,-13.41974449,0.00349066,-82,1.6
1477454644047830.00,16.13291359,-13.41974449,0.00349066,-81,1.79
1477454644150660.00,16.13291359,-13.41974449,0.00349066,-84,3.46
1477454644251560.00,16.14792633,-13.41969299,0.00331613,-76,1.48
1477454644355830.00,16.16967392,-13.41974735,-0.01256637,-76,1.6
1477454644435490.00,16.19247818,-13.4204216,-0.05096361,-75,1.97
1477454644535390.00,16.20125008,-13.42090893,-0.06475172,-74,2.69
1477454644648690.00,16.22438431,-13.42263699,-0.09145525,-76,11.8
1477454644735300.00,16.24717903,-13.42521763,-0.14556046,-77,2.02
1477454644837610.00,16.27046776,-13.42918682,-0.19669861,-77,3.29
1477454644938090.00,16.29340935,-13.4342556,-0.24870942,-77,2.48
1477454645040830.00,16.30852509,-13.43830967,-0.28448867,-76,5.12
1477454645129240.00,16.32359123,-13.44299603,-0.32585297,-81,1.67
1477454645264920.00,16.34572029,-13.4511385,-0.3858923,-79,3.6
1477454645334740.00,16.36042595,-13.4574213,-0.42987459,-79,2.17
1477454645456480.00,16.38191414,-13.46802521,-0.49462631,-75,6.21
1477454645561830.00,16.40266037,-13.48001671,-0.56688294,-76,1.25
1477454645650220.00,16.41586876,-13.48872662,-0.60929444,-78,3.23
1477454645741450.00,16.43536568,-13.50323677,-0.67928214,-79,1.85
1477454645848580.00,16.44758987,-13.51354313,-0.73111842,-78,2.45
1477454645946420.00,16.45936584,-13.52455044,-0.7845255,-79,3.55
1477454646044200.00,16.47600555,-13.54226112,-0.86009826,-78,0.91
1477454646137360.00,16.49135208,-13.56126976,-0.93305302,-78,0.96
1477454646235000.00,16.5007267,-13.57448673,-0.98314397,-79,2.37
1477454646338790.00,16.51351738,-13.59514999,-1.05993845,-76,2.58
1477454646458820.00,16.52116585,-13.60948372,-1.10985487,-79,2.31
1477454646562050.00,16.52821159,-13.62440681,-1.16081849,-79,3.06
1477454646654560.00,16.53736877,-13.64737701,-1.23359872,-81,3.63
1477454646748990.00,16.54486084,-13.67103481,-1.30341189,-84,2.84
1477454646845600.00,16.54893684,-13.68715763,-1.35123391,-80,1.69
1477454646945990.00,16.55364609,-13.71173859,-1.41930175,-75,2
1477454647049200.00,16.55584526,-13.72817993,-1.46433124,-71,0.92
1477454647138980.00,16.55734444,-13.74491405,-1.50813901,-69,1.2
1477454647238030.00,16.55825233,-13.7700119,-1.5685274,-71,0.91
1477454647340390.00,16.557724,-13.79524994,-1.62071274,-75,2.58
1477454647472270.00,16.55726051,-13.80359554,-1.6395623,-72,8.66
1477454647550300.00,16.55501175,-13.82878208,-1.68755885,-74,0.97
1477454647644720.00,16.55163193,-13.85388565,-1.72613063,-69,0.91
1477454647741530.00,16.54732704,-13.87902069,-1.75719749,-71,0.91
1477454647842050.00,16.54234123,-13.90402985,-1.77831597,-75,3.19
1477454647946410.00,16.54056168,-13.9124155,-1.7837265,-78,3.31
1477454648043320.00,16.53508186,-13.93732166,-1.79088235,-82,1.52
1477454648143910.00,16.52943802,-13.96249771,-1.79245314,-75,1.89
1477454648244680.00,16.52365685,-13.9879055,-1.79734006,-74,0.93
1477454648355610.00,16.52168274,-13.99646568,-1.79768913,-78,10.1
1477454648460530.00,16.5157795,-14.02197647,-1.79925993,-80,2.86
1477454648544770.00,16.50987244,-14.04739857,-1.79821273,-79,1.54
1477454648742130.00,16.50401306,-14.07274437,-1.79960899,-77,5.38
1477454648910270.00,16.50001144,-14.08980846,-1.80275058,-75,1.24
1477454648980070.00,16.49604034,-14.10661697,-1.80309965,-79,1.99
1477454649085360.00,16.48799896,-14.14082527,-1.79908539,-75,3.74
1477454649182140.00,16.48018646,-14.17486763,-1.79192954,-75,1.94
1477454649283420.00,16.47451019,-14.2005167,-1.78425009,-75,4.28
1477454649384830.00,16.46902657,-14.22642612,-1.77325452,-80,2.03
1477454649508200.00,16.46553421,-14.2436018,-1.767844,-74,1.29
1477454649591990.00,16.46046066,-14.26972485,-1.75492856,-71,1.27
1477454649685660.00,16.45569229,-14.29594803,-1.74480565,-69,0.96
1477454649782910.00,16.45419312,-14.30451775,-1.74148953,-71,3.77
1477454649885800.00,16.44982719,-14.33063889,-1.72979582,-76,5.48
1477454649985720.00,16.4457531,-14.3570652,-1.71548412,-82,5.78
1477454650084310.00,16.44201088,-14.38379955,-1.70309228,-82,4.11
1477454650183280.00,16.44083595,-14.39267826,-1.69942709,-76,3.33
1477454650284980.00,16.43750572,-14.41959476,-1.68703525,-75,2.8
1477454650385530.00,16.43446159,-14.44671822,-1.67708688,-75,1.96
1477454650507400.00,16.43259048,-14.46448898,-1.67307262,-77,4.47
1477454650596170.00,16.43082237,-14.48239803,-1.66242611,-77,0.97
1477454650689150.00,16.4284935,-14.50916386,-1.65108147,-80,2.9
1477454650791620.00,16.42708397,-14.52736187,-1.64375109,-81,2.05
1477454650881660.00,16.42518234,-14.55446053,-1.63676977,-76,1.14
1477454650980990.00,16.42341232,-14.58148289,-1.6374679,-77,0.96
1477454651086480.00,16.42218208,-14.59986496,-1.63694431,-74,4.64
1477454651186290.00,16.4203968,-14.62735653,-1.63415178,-80,3.34
1477454651288790.00,16.41867256,-14.65506554,-1.63153378,-80,3.6
1477454651388870.00,16.41811371,-14.66425991,-1.63135925,-82,3.9
1477454651507570.00,16.41643143,-14.69205666,-1.63048659,-81,1.58
1477454651591750.00,16.41479301,-14.71977139,-1.62943939,-76,3.87
1477454651688060.00,16.41371346,-14.73803425,-1.63066112,-81,3.48
1477454651785890.00,16.41202164,-14.76587391,-1.63258098,-80,1.21
1477454651900110.00,16.41088486,-14.78421879,-1.63240645,-79,3.12
1477454651989420.00,16.40916824,-14.81214237,-1.63170832,-82,3.16
1477454652086720.00,16.40859222,-14.82163429,-1.63083565,-81,3.5
1477454652193680.00,16.40696335,-14.84939194,-1.62751953,-78,1.67
1477454652303870.00,16.40540314,-14.87753773,-1.62455247,-77,2.11
1477454652405130.00,16.40441132,-14.89619064,-1.62263261,-83,6.66
1477454652490290.00,16.40297508,-14.92438602,-1.62018914,-83,2.97
1477454652605710.00,16.40162277,-14.9525423,-1.61687302,-87,3.68
1477454652700680.00,16.40076637,-14.97158527,-1.61425503,-88,5.14
1477454652798520.00,16.39958572,-14.99970722,-1.6104153,-85,1.66
1477454652919420.00,16.39886856,-15.01862812,-1.60552838,-84,3.81
1477454653023960.00,16.39795685,-15.04748535,-1.59889613,-82,1.63
1477454653270420.00,16.39746857,-15.06594467,-1.59366014,0,0
1477454653371150.00,16.39687729,-15.09421253,-1.59121668,-79,0.96
1477454653472120.00,16.39632607,-15.12405968,-1.58510803,-82,1.35
1477454653541520.00,16.39664841,-15.18166733,-1.52698856,-85,1.81
1477454653701740.00,16.39807701,-15.20606041,-1.49051118,-81,1.81
1477454653781220.00,16.40021515,-15.23005962,-1.47183616,-77,2.4
1477454653884740.00,16.40221405,-15.2489748,-1.44932141,-75,3.83
1477454653996910.00,16.40775681,-15.28781128,-1.40237205,-78,0.94
1477454654082490.00,16.41122627,-15.3070755,-1.37723931,-79,1.12
1477454654182290.00,16.41722298,-15.3353157,-1.33919114,-78,6.01
1477454654272000.00,16.41950417,-15.34485531,-1.32330864,-79,1.35
1477454654376870.00,16.42710495,-15.37297153,-1.2833406,-80,2.8
1477454654471180.00,16.43585968,-15.40088367,-1.24581602,-81,1.14
1477454654584940.00,16.44552803,-15.42840385,-1.21631996,-81,2.18
1477454654683510.00,16.44892883,-15.43755817,-1.21248023,-85,2.4
1477454654786370.00,16.45908737,-15.4645834,-1.21038584,-90,3.29
1477454654932100.00,16.46907043,-15.49103642,-1.21108397,-88,1.75
1477454655018290.00,16.47898865,-15.51751518,-1.21160757,-86,3.11
1477454655116740.00,16.48570442,-15.53544617,-1.21509823,-81,3.18
1477454655205550.00,16.49581146,-15.56267262,-1.21579636,-82,0.91
1477454655301600.00,16.50561523,-15.58946514,-1.23028259,-79,0.95
1477454655409640.00,16.51479912,-15.6165657,-1.26257118,-80,4.24
1477454655521210.00,16.51771545,-15.62579727,-1.26867983,-80,2.68
1477454655619150.00,16.52611732,-15.65310669,-1.27915181,-81,2.27
1477454655714340.00,16.53403473,-15.67998314,-1.28979832,-86,2.6
1477454655818590.00,16.54181099,-15.70734406,-1.30288829,-78,3.94
1477454655918090.00,16.54433632,-15.71664524,-1.31231306,-81,2.41
1477454656018000.00,16.55184746,-15.74580097,-1.32330864,-81,2.26
1477454656255540.00,16.55863571,-15.77324772,-1.34180913,0,0
1477454656325400.00,16.56277084,-15.79176903,-1.36362574,-87,2.96
1477454656433530.00,16.56849098,-15.81989384,-1.37828651,-82,2.56
1477454656537860.00,16.57691765,-15.86703491,-1.41092417,-79,2.2
1477454656657410.00,16.58136559,-15.89547539,-1.42314147,-81,13.3
1477454656739520.00,16.58411789,-15.91451073,-1.43308985,-82,3.01
1477454656845410.00,16.58796883,-15.94316769,-1.44286369,-84,5.28
1477454657088850.00,16.59152412,-15.97199059,-1.45420833,0,0
1477454657169350.00,16.5937252,-15.9912262,-1.46084058,-80,0.98
1477454657257650.00,16.59583092,-16.01055908,-1.46398218,-78,1.31
1477454657360760.00,16.60090446,-16.0589962,-1.47131256,-80,1.46
1477454657503370.00,16.60370636,-16.08773041,-1.47654855,-83,6.77
1477454657591950.00,16.60640717,-16.11673164,-1.47969014,-85,1.44
1477454657713810.00,16.60897255,-16.14578819,-1.48719506,-80,1.03
1477454657792990.00,16.61129189,-16.17482376,-1.4980161,-80,1.55
1477454657895410.00,16.61264229,-16.19413757,-1.50691728,-84,5.7
1477454658143580.00,16.61436081,-16.22317123,-1.51948365,0,0
1477454658362830.00,16.61530495,-16.24259567,-1.52768669,0,0
1477454658592690.00,16.61625481,-16.26684189,-1.53815867,0,0
1477454658701540.00,16.6174984,-16.32026291,-1.55753182,-88,6.15
1477454658796570.00,16.61784935,-16.37911224,-1.57236712,-86,4.22
1477454658885170.00,16.61744118,-16.44359207,-1.58091924,-85,4.37
1477454659037780.00,16.61718178,-16.46785545,-1.58266457,-82,5.75
1477454659269780.00,16.61693001,-16.48802567,-1.5833627,0,0
1477454659338450.00,16.61667442,-16.50772667,-1.58493349,-83,1.03
1477454659440120.00,16.61601639,-16.54742432,-1.59139121,-84,1.42
1477454659588260.00,16.61499977,-16.59598732,-1.59104215,-87,3.46
1477454659823970.00,16.61435127,-16.62519264,-1.59523094,0,0
1477454659903080.00,16.61362076,-16.65431023,-1.59732533,-80,1.22
1477454660005900.00,16.61278343,-16.6834259,-1.60203772,-81,1.25
1477454660126950.00,16.61092186,-16.73691368,-1.6093681,-84,4.04
1477454660231370.00,16.60977554,-16.76589012,-1.61303329,-84,4.98
1477454660483170.00,16.6089325,-16.78536224,-1.61495316,0,0
1477454660733320.00,16.60762405,-16.81454468,-1.61757115,0,0
1477454660883820.00,16.60622215,-16.84376717,-1.62001461,-87,1.33
1477454660993810.00,16.60371017,-16.89240265,-1.62594873,-80,1.33
1477454661242900.00,16.59909058,-16.97009468,-1.63170832,0,0
1477454661346210.00,16.59732056,-16.99925423,-1.63118472,-79,2.4
1477454661449840.00,16.59555054,-17.02841377,-1.63223192,-79,2.58
1477454661553060.00,16.59251404,-17.07731819,-1.63310458,-84,3.95
1477454661809260.00,16.59065056,-17.10659981,-1.63572257,0,0
1477454662070770.00,16.5887413,-17.13587952,-1.63624617,0,0
1477454662194080.00,16.58682251,-17.16511345,-1.63624617,-90,1.64
1477454662420980.00,16.58241653,-17.23320389,-1.63450084,0,0
1477454662502420.00,16.57869148,-17.29202461,-1.63275552,-83,6.23
1477454662754000.00,16.57684135,-17.32156181,-1.63450084,0,0
1477454662841360.00,16.5736866,-17.37063217,-1.63467538,-88,2.03
1477454663094140.00,16.57183266,-17.39991379,-1.63397725,0,0
1477454663162710.00,16.56820869,-17.45873833,-1.63188285,-83,1.4
1477454663283370.00,16.56638908,-17.48810768,-1.63293005,-87,1.21
1477454663529160.00,16.56276321,-17.54642105,-1.63484991,0,0
1477454663618240.00,16.56147957,-17.56620979,-1.63624617,-88,7.29
1477454663720130.00,16.56018639,-17.5860405,-1.63484991,-91,6.37
1477454663963740.00,16.55638695,-17.64305878,-1.63135925,0,0
1477454664208650.00,16.55523491,-17.66217232,-1.63415178,0,0
1477454664293260.00,16.5532589,-17.69149017,-1.63834057,-85,1.76
1477454664392790.00,16.54874611,-17.76132584,-1.63118472,-84,2.26
1477454664489910.00,16.54586792,-17.80990028,-1.63205738,-86,2.53
1477454664579310.00,16.54478264,-17.83016968,-1.61076437,-83,1.55
1477454664696040.00,16.5436039,-17.86025429,-1.61181156,-87,2
1477454664791520.00,16.54280853,-17.87968445,-1.6093681,-87,3.23
1477454664942560.00,16.54174423,-17.90917778,-1.60605198,-85,11.1
1477454665012220.00,16.5406971,-17.93884087,-1.60465571,-88,1.04
1477454665176480.00,16.54005623,-17.95849037,-1.60273585,-89,2.4
1477454665245400.00,16.53909683,-17.98794174,-1.60325945,-88,1.06
1477454665348490.00,16.53816032,-18.0173111,-1.60256132,-85,1
1477454665454880.00,16.53693581,-18.05635452,-1.60099052,-84,5.25
1477454665546700.00,16.53664207,-18.06607437,-1.60064146,-86,1.39
1477454665801560.00,16.53578949,-18.09557343,-1.59802346,0,0
1477454665872760.00,16.53502274,-18.12524414,-1.59488187,-91,2.82
1477454666138150.00,16.53455544,-18.14494133,-1.59366014,0,0
1477454666261780.00,16.53350449,-18.19448471,-1.59069308,-86,3.63
1477454666332900.00,16.53293228,-18.22420311,-1.58859869,-83,4.07
1477454666430960.00,16.53202629,-18.28292084,-1.58301363,-88,1.95
1477454666689110.00,16.53170967,-18.31247139,-1.57952297,0,0
1477454666769270.00,16.53155708,-18.33226013,-1.57673045,-88,1.96
1477454666863360.00,16.53142166,-18.36172676,-1.57393792,-85,3.59
1477454667011930.00,16.53137779,-18.42109108,-1.56922553,-86,1.6
1477454667089010.00,16.53142357,-18.44079399,-1.56730567,-84,7.37
1477454667337560.00,16.53153801,-18.47034645,-1.56573487,0,0
1477454667567560.00,16.53171349,-18.49947357,-1.56329141,0,0
1477454667656630.00,16.53196716,-18.52932549,-1.56189515,-84,15.4
1477454667734950.00,16.53247261,-18.57849312,-1.56119702,-88,1.01
1477454667991370.00,16.53297615,-18.62778854,-1.56084795,0,0
1477454668220630.00,16.53325844,-18.65725708,-1.56154608,0,0
1477454668459300.00,16.53354263,-18.68689346,-1.56067342,0,0
1477454668678560.00,16.53404045,-18.73614693,-1.56084795,0,0
1477454668899140.00,16.53473473,-18.80514526,-1.56259328,0,0
1477454669118650.00,16.53512764,-18.85440063,-1.56364048,0,0
1477454669191480.00,16.53546143,-18.90361214,-1.56468767,-87,4.09
1477454669290100.00,16.53586578,-18.96271896,-1.56189515,-88,0.98
1477454669393680.00,16.53650284,-19.02212143,-1.55945169,-85,3.33
1477454669735770.00,16.5368557,-19.05171585,-1.55840449,0,0
1477454669806350.00,16.53709221,-19.07133102,-1.55892809,-84,1.16
1477454669934870.00,16.53732681,-19.09090424,-1.55945169,-86,0.94
1477454670034140.00,16.53807259,-19.17887878,-1.56660754,-84,1.03
1477454670133210.00,16.53814125,-19.19849586,-1.56765473,-82,1.33
1477454670237380.00,16.53817177,-19.20826149,-1.56765473,-83,2
1477454670336030.00,16.53823662,-19.23781586,-1.5695746,-84,1.62
1477454670436390.00,16.53826714,-19.26732635,-1.57079633,-84,1.25
1477454670538270.00,16.53825188,-19.28702927,-1.57289072,-88,2.26
1477454670636580.00,16.53815269,-19.31683922,-1.57655591,-82,1.23
1477454670738900.00,16.53803062,-19.33632851,-1.57812671,-82,3.14
1477454670821950.00,16.53780746,-19.36600876,-1.57638138,-86,1.52
1477454670907490.00,16.5376606,-19.39628601,-1.57376339,-84,4.03
1477454671007930.00,16.53761292,-19.41598892,-1.57219259,-84,4.31
1477454671106510.00,16.53760719,-19.44575691,-1.56940006,-86,2.84
1477454671207880.00,16.53763771,-19.46545792,-1.5680038,-85,2.99
1477454671310400.00,16.53774071,-19.4953537,-1.56660754,-88,5.3
1477454671431060.00,16.53783226,-19.51514053,-1.56538581,-85,5.81
1477454671527500.00,16.5380249,-19.54520607,-1.56259328,-84,11.5
1477454671663000.00,16.53819466,-19.56516266,-1.56137155,-82,2.1
1477454671729690.00,16.53838921,-19.58499336,-1.56032435,-85,1.05
1477454671829810.00,16.53867149,-19.61070633,-1.55840449,-87,1.52
1477454671929040.00,16.53866196,-19.60968399,-1.55631009,-86,1.01
1477454672029280.00,16.53866196,-19.60972595,-1.5542157,-87,1.57
1477454672138440.00,16.53866196,-19.60964012,-1.55351757,-85,1.44
